tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_est_0,tau_est_1,tau_est_2,tau_est_3,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3
1.583939,-0.195602,6.399472,-4.154537,1.117054,-0.225947,6.733418,0.756958,0.039415,0.011807,-0.012213,-0.000885,0.163512,0.032492,0.171257,-0.211142,1.379728,0.408076,-0.906361,-0.550944
0.635129,-0.786856,7.523645,-4.895042,0.824256,0.114935,7.606213,-0.19297,0.0567,0.015644,-0.021382,-0.006789,0.168551,0.029316,0.211921,-0.235783,1.639828,0.598508,-0.845535,-0.414904
0.100418,-0.425642,7.634024,-5.722701,0.88427,0.531967,8.186535,-0.49779,0.072064,0.01889,-0.028838,-0.010037,0.166798,0.021473,0.229284,-0.259078,1.607636,0.251566,-0.590487,-0.251662
0.167678,-0.866794,7.347309,-6.489565,4e-06,0.037867,7.598334,-0.952206,0.087976,0.021841,-0.034575,-0.011217,0.169274,0.018335,0.219824,-0.275696,1.338876,0.380807,-0.493667,-0.061205
-0.219517,0.250814,6.908326,-6.505433,-0.886454,-0.002472,8.005071,-1.218015,0.102926,0.022725,-0.038401,-0.012398,0.175149,0.017469,0.213233,-0.286219,1.373661,-0.204247,-0.308738,-0.170046
0.26559,-0.58079,6.841593,-6.709286,-0.118307,0.113239,7.418438,-1.520993,0.116157,0.023903,-0.042421,-0.013873,0.179941,0.018592,0.199834,-0.293127,0.983425,0.21073,-0.392609,-0.136032
0.202595,-0.00677999999999999,6.261751,-7.077234,-0.888182,-0.002821,6.715845,-1.747706,0.126734,0.023902,-0.045484,-0.014463,0.186719,0.023212,0.180633,-0.301905,0.94844,-0.00696,-0.304413,-0.054408
-0.170764,0.91393,5.463841,-7.655121,0.41486,0.152753,5.605187,-1.936456,0.137118,0.022424,-0.047974,-0.015939,0.188682,0.03111,0.161391,-0.33466,0.987752,-0.326675,-0.114858,-0.156452
-0.129191,1.206666,4.492976,-8.024978,6.7e-05,0.340834,4.028794,-2.88208,0.146173,0.021242,-0.047785,-0.018006,0.19268,0.038327,0.141087,-0.361318,0.878468,-0.347058,0.114412,-0.278911
-0.0676019999999997,0.805068,3.740149,-8.572964,0.771508,0.45679,3.036697,-3.298011,0.153146,0.020946,-0.045874,-0.020958,0.187704,0.038704,0.111821,-0.385646,0.638566,-0.136164,0.101113,-0.272118
0.0616969999999998,0.314516,2.77937,-9.098405,0.534363,0.304554,2.277746,-3.78952,0.15861,0.020059,-0.044728,-0.023321,0.183915,0.035978,0.079476,-0.405762,0.411989,0.081527,0.162865,-0.23131
-0.0931600000000001,0.643718,1.260973,-9.586946,0.000143,0.643853,-0.116989,-4.732554,0.16313,0.019468,-0.041287,-0.025683,0.182304,0.031398,0.039464,-0.423857,0.382125,-0.142909,0.378901,-0.183702
0.367928,0.206548,0.353929,-9.852088,0.297038,0.152334,-1.928751,-5.373143,0.165767,0.018877,-0.037462,-0.026273,0.184957,0.023946,0.004181,-0.431787,0.151861,-0.027239,0.343573,-0.142881
0.316827,0.087736,-0.819276,-10.074128,0.297021,-0.074935,-3.74209,-5.937127,0.166898,0.018286,-0.032302,-0.02834,0.180169,0.018489,-0.029128,-0.435116,0.073829,-0.040823,0.449313,-0.047636
-0.0917789999999996,-0.108104,-1.678677,-9.888807,0.356361,-0.41566,-4.738122,-6.578088,0.167463,0.01799,-0.026952,-0.029521,0.166088,0.010759,-0.049743,-0.443036,0.021827,-0.054413,0.554451,-0.224534
-0.499224,-0.419036,-1.815974,-10.472608,0.118797,-0.11331,-6.378956,-7.028493,0.167652,0.017695,-0.02103,-0.029817,0.152896,0.002367,-0.047886,-0.447089,-0.008618,-0.020402,0.572287,0.020404
-0.892258,-0.463838,-1.267574,-10.433384,-0.178301,-0.379217,-6.615793,-7.102744,0.167089,0.0174,-0.015876,-0.030703,0.135905,-0.001687,-0.033492,-0.448583,-0.099591,-0.054386,0.413587,-0.006808
-1.18706,-0.429,-0.900633,-10.641441,-0.237634,-0.189951,-6.149795,-7.179982,0.165586,0.016221,-0.010718,-0.029226,0.120782,-0.005784,-0.006267,-0.449441,-0.19054,-0.115575,0.505954,0.068033
-1.408255,-0.261684,0.0441160000000002,-11.190605,-0.71266,-0.266654,-5.507592,-7.295284,0.162578,0.01445,-0.005753,-0.028045,0.101791,-0.006963,0.035117,-0.446278,-0.359645,-0.190353,0.488817,0.36739
-1.708297,-0.432622,1.166009,-10.768435,-0.652957,0.07451,-3.63363,-6.694555,0.158251,0.012975,-0.001932,-0.025092,0.079452,-0.010507,0.068655,-0.437869,-0.524834,-0.135919,0.299333,0.224505
-2.27104,0.027782,1.910277,-10.751701,-0.949259,0.188007,-2.696502,-6.394588,0.152228,0.010025,0.001317,-0.021254,0.057102,-0.013073,0.101336,-0.419757,-0.529185,-0.360361,0.295099,0.394563
-2.259324,-0.274806,2.724524,-9.929908,-0.829986,0.415721,-0.879421,-5.678675,0.143938,0.007664,0.003801,-0.018007,0.03049,-0.01781,0.130045,-0.387993,-0.855678,-0.244707,0.215788,0.340129
-2.113009,-0.982764,3.044549,-8.722797,-0.414596,0.529985,0.117313,-5.263773,0.133566,0.004419,0.006285,-0.013579,0.002873,-0.032863,0.14356,-0.335826,-1.230623,-0.067848,0.193663,0.333311
-2.413605,-1.165652,2.858484,-6.262057,-1.301867,0.340604,1.759292,-4.204967,0.121106,0.001469,0.007051,-0.010627,-0.019241,-0.060048,0.120357,-0.237166,-1.24927,-0.339929,-0.012917,0.299291
-0.450079,-1.292204,1.183482,-3.653675,-1.004839,-0.075449,1.700482,-2.954685,0.106552,-0.002366,0.0061,-0.006199,0.017227,-0.084427,0.040808,-0.110446,-1.338148,-0.584813,-0.157891,0.52375
4.339615,-1.226742,-2.506895,-0.757836,1.770682,-1.402602,0.996692,-1.969282,0.089327,-0.006793,0.004387,-0.00059,0.115784,-0.080325,-0.111002,0.002834,-1.70681,-0.489609,-0.188915,0.421718
5.297206,0.660836,-4.920376,0.44782,3.301506,-1.70901,-2.403051,-1.439937,0.074349,-0.013581,0.000571,0.004723,0.160947,-0.056851,-0.232821,0.047123,-1.133138,-0.979468,-0.457212,0.30609
2.193817,1.580998,-3.991178,-0.888143,2.652042,-0.915092,-6.034387,-2.049423,0.068832,-0.022142,-0.004964,0.009741,0.127665,-0.018424,-0.212832,0.013396,-0.067331,-0.734729,-0.602761,0.489759
-0.841726,2.16174,-2.032477,-1.314316,-0.471636,0.6451,-8.140877,-1.446397,0.072796,-0.028933,-0.009164,0.012103,0.076386,0.015908,-0.105947,-0.038837,0.483688,-0.408255,-0.193549,0.020408
-0.80325,-0.507916,-0.158062,-2.689523,4.363902,-1.56524,-4.978631,-2.428198,0.076215,-0.026571,-0.00821,0.012398,0.024995,0.029525,-0.000118,-0.083211,-0.494725,1.095398,0.180181,0.149649
-0.59788,2.920056,1.452164,-1.448034,2.827481,-1.254294,-0.585802,-1.250212,0.063533,-0.015647,-0.006493,0.013284,-0.027423,0.14745,0.058291,-0.057698,-1.29279,0.986427,0.083718,-0.163258
-0.356812,2.891228,3.390329,-1.776504,-1.000182,1.894139,1.581614,0.001285,0.049493,-0.00679,-0.006682,0.010627,-0.022469,0.135841,0.130353,-0.078391,-1.080929,0.693851,0.017773,-0.224473
-0.863662,3.757316,1.928126,-0.263544,-1.587061,2.499283,0.87884,1.060792,0.03771,0.000885,-0.004199,0.006789,-0.033796,0.156059,0.121143,-0.057081,-0.819524,0.448952,0.602712,-0.666603
-0.0496559999999999,5.68505,1.542514,-0.583653,-3.289951,2.915805,1.758863,-0.946491,0.030671,0.00059,0.004387,0.001771,-0.004071,0.175582,0.139205,-0.04715,-0.583157,-0.217645,0.913968,-0.319686
1.021717,3.662372,1.392945,-0.827631,-0.939456,2.688641,1.173374,0.416453,0.02401,0.001476,0.013154,-0.001181,0.017101,0.140334,0.150013,-0.04408,-0.631766,0.251684,1.014265,-0.122422
1.247656,3.110784,0.964697,-0.578343,0.05871,1.590548,0.469899,-0.492548,0.016582,0.004723,0.027435,-0.005608,0.02689,0.122927,0.161108,-0.027651,-0.443438,0.217668,1.188564,0.013634
1.778278,1.122156,1.214201,-0.178587,0.704006,1.325853,0.8231,-0.038453,0.01239,0.007084,0.039609,-0.007379,0.034078,0.071244,0.19227,-0.03302,-0.509599,0.401322,1.301162,-0.231219
2.951586,1.871586,1.25898,-0.214301,1.52472,1.099353,0.588588,-0.038489,0.007242,0.009151,0.053669,-0.01033,0.062712,0.062468,0.199607,-0.025427,-0.505068,-0.136038,1.194735,-0.081562
4.572618,2.13329,0.455256,-0.473332,2.813735,0.342616,0.176759,0.454195,0.002286,0.00797,0.068472,-0.0121,0.111342,0.06865,0.198948,-0.025584,-0.377829,-0.156445,1.403322,0.068116
4.909152,2.199722,-0.275034999999999,-0.338101,4.571333,-0.71707,0.059042,-0.378781,-0.000383,0.006789,0.084962,-0.013576,0.128575,0.081927,0.188171,-0.023825,-0.197811,0.027209,1.42763,0.040938
5.575953,3.02639,-0.204859,0.527951,6.094156,-0.336326,0.118179,-0.113839,-0.002483,0.009446,0.100483,-0.015936,0.143254,0.127104,0.200012,-0.025279,-0.237579,0.251675,1.346542,-0.380763
5.434065,3.719482,-0.29314,0.106009,5.800021,0.157009,-0.236478,-0.718987,-0.005157,0.012398,0.112961,-0.017705,0.139286,0.150892,0.207125,-0.031408,-0.18928,0.217669,1.32362,-0.224292
5.238704,4.673682,0.0131379999999996,0.081673,6.033527,0.839864,-0.118429,0.113929,-0.007067,0.014759,0.125611,-0.02036,0.131289,0.184153,0.209303,-0.026875,-0.198122,0.204069,1.039581,-0.122274
3.24909,4.351214,-0.48336,0.531517,5.329435,0.916085,0.474133,-0.115105,-0.010126,0.018302,0.137493,-0.023014,0.072132,0.177401,0.208829,-0.030033,-0.18503,0.210878,1.13338,-0.353496
1.30311,4.307354,-0.467334999999999,0.549906,3.279474,1.632982,0.415213,-0.152965,-0.010891,0.019483,0.146913,-0.025375,0.022315,0.166236,0.204934,-0.024041,-0.07045,0.047618,0.95893,-0.258278
-0.270903,4.194168,-0.073007,0.301258,0.702689,2.083659,-0.296721,-0.226071,-0.011847,0.020959,0.155575,-0.026553,-0.02639,0.172556,0.214796,-0.016665,-0.119051,0.176871,0.776766,-0.027029
-1.445894,3.908376,-0.0113619999999997,0.365092,-1.815292,2.79883,0.297026,-0.228395,-0.012423,0.023026,0.163482,-0.026552,-0.055007,0.16419,0.221662,-0.013022,-0.022273,0.163272,0.732931,-0.013421
-2.276516,4.214508,0.138953,0.374735,-3.396675,2.985076,0.713178,-0.495096,-0.01128,0.024206,0.168943,-0.025665,-0.066526,0.168318,0.2151,-0.005224,0.171453,0.054426,0.507486,0.068145
-2.698167,4.339242,0.0173680000000003,0.227432,-4.68572,3.588365,0.534994,0.07376,-0.009563,0.024502,0.174027,-0.024187,-0.075596,0.169597,0.207007,-0.003111,0.193506,0.006804,0.403566,0.149734
-2.323188,4.687268,-0.254301,-0.01178,-5.623841,3.813977,0.594576,0.187391,-0.007272,0.023911,0.177609,-0.02153,-0.060324,0.175618,0.190734,0.000856,0.233184,-0.068029,0.291213,0.285715
-1.6683,4.82922,-0.166718,0.30573,-4.980525,3.550343,0.832557,0.111146,-0.004408,0.023026,0.179496,-0.019168,-0.03347,0.175383,0.178754,0.005032,0.325565,-0.129255,0.074084,0.149635
-0.966058,4.429852,-0.352521,0.360332,-4.512988,3.248114,0.118899,0.189065,-0.000975,0.023026,0.179877,-0.017397,-0.008741,0.174316,0.164076,0.008985,0.347124,0.054424,-0.021252,0.149609
-0.045204,4.68025,-0.262015,0.226004,-3.107281,3.174644,0.594654,-0.039322,0.002838,0.023616,0.178754,-0.015627,0.025904,0.17781,0.152723,0.011907,0.426257,-0.027215,-0.19438,0.231173
1.421946,4.478636,-0.548653,0.330345,-1.700777,2.950113,-0.237819,0.038354,0.007223,0.023321,0.176316,-0.012971,0.066667,0.177144,0.135685,0.017104,0.329297,0.068027,-0.233561,0.210765
2.940845,5.193746,-0.780609,0.258308,0.410664,2.651265,-0.178332,0.076046,0.010274,0.02273,0.173687,-0.010611,0.110625,0.185877,0.113376,0.023109,0.28572,-0.149668,-0.363583,0.292346
3.817212,5.653594,-1.002562,0.657381,1.584356,2.501858,-0.53468,-0.226619,0.014089,0.020368,0.168988,-0.007955,0.142735,0.19839,0.092474,0.02595,0.342699,-0.156467,-0.455144,0.095122
5.129203,6.295704,-0.107247,-0.246317,2.995142,2.276817,0.592827,0.265291,0.024757,0.018007,0.143376,0.002075,0.18084,0.221061,0.075463,0.028124,0.166851,-0.102042,-0.795289,0.448771
6.586177,7.695936,-0.280049,0.119176,3.700443,2.353291,-0.35551,0.189105,0.026853,0.016531,0.135641,0.005321,0.228832,0.25855,0.065294,0.029125,0.241544,-0.217683,-0.739313,0.237962
8.338972,8.298366,-0.685651,-0.209191,6.109763,2.848176,0.414474,0.000473,0.02933,0.014465,0.127522,0.008567,0.281376,0.283821,0.046117,0.026312,0.241319,-0.108843,-0.674737,0.326408
9.324587,9.076796,-0.963188,0.185665,7.815042,3.493496,-0.236678,-0.189696,0.031995,0.013284,0.120153,0.011223,0.318724,0.296797,0.019275,0.026262,0.355464,-0.285703,-0.779381,0.095155
10.248607,8.75562,-1.158474,0.357752,8.934409,2.848657,-0.768681,-0.152712,0.036374,0.010036,0.110891,0.012698,0.344977,0.291913,-0.003059,0.02537,0.276249,-0.149655,-0.845138,-0.020476
10.962288,8.210564,-1.323581,0.354998,10.346721,2.620864,-0.945321,-0.115242,0.038468,0.007969,0.100865,0.014174,0.36145,0.268957,-0.032652,0.028368,0.171041,-0.190462,-1.007172,-7.4e-05
10.777394,6.52699,-1.403196,0.220036,11.230142,1.824445,-1.416677,0.262624,0.04037,0.006198,0.089128,0.014764,0.359068,0.21016,-0.058496,0.037164,0.188518,-0.204065,-1.143702,0.169982
9.618919,4.189714,-0.962175999999999,1.665558,11.526288,1.026462,-0.589677,-0.114533,0.042843,0.003541,0.076623,0.014172,0.332194,0.120978,-0.052339,0.054668,0.254183,-0.333302,-1.130937,-0.326579
6.515892,0.963684,0.504998,1.224628,10.999444,-0.001601,-0.589041,0.037038,0.045694,-0.001477,0.063157,0.013285,0.244372,0.004798,-0.020927,0.080223,0.218919,-0.387717,-1.303549,0.224411
1.50146,-1.874296,1.972143,2.054604,8.883262,-1.293024,1.000341,0.38012,0.047593,-0.0062,0.050244,0.014466,0.094225,-0.106768,0.054179,0.099368,0.06533,-0.571372,-0.936884,0.033973
-3.126162,-1.98565,3.71215,1.709337,4.35313,-1.633652,1.822864,1.139129,0.046637,-0.012399,0.041116,0.018009,-0.060741,-0.118947,0.137326,0.119034,-0.316034,-0.605395,-0.65345,0.408144
-1.710599,0.723056,3.877683,0.714729,-2.999522,-0.524392,2.88041,0.991382,0.043205,-0.019485,0.036157,0.025685,-0.031034,-0.047991,0.177036,0.138638,-0.443883,-0.789118,-0.177854,1.054548
1.717379,2.09397,3.010989,0.0801659999999997,-4.351685,-0.33068,2.528567,0.538999,0.041105,-0.023913,0.038403,0.037496,0.094658,0.035454,0.1953,0.135434,0.078488,-0.15648,0.455718,1.184142
2.868832,1.828626,6.272733,3.058255,-3.118309,0.612155,11.873968,4.248613,0.047954,-0.02037,0.032487,0.043108,0.197768,0.066886,0.180096,0.134943,1.187329,0.394527,-1.291254,-0.38119
2.866755,0.896106,8.012468,0.625572,1.884658,0.489581,13.149597,5.534204,0.061069,-0.01358,0.016131,0.040745,0.227014,0.062995,0.181219,0.035275,1.47066,0.700572,-1.942634,-0.381161
2.934052,1.009198,6.194368,0.270411,1.886934,-0.114794,7.680766,3.124843,0.076822,-0.005611,0.002052,0.033656,0.246046,0.062032,0.180378,-0.009421,1.494394,0.510046,-0.868109,-0.673668
1.531455,-0.69775,4.795963,-0.567002,2.007581,-0.036886,6.329847,2.1718,0.093684,0.004129,-0.001747,0.02775,0.231395,0.054319,0.182128,-0.051538,1.644215,1.101725,-0.099544,-0.707599
0.112794999999999,-0.505776,5.650111,-2.402118,1.123772,0.229249,7.032136,1.488212,0.113724,0.014162,-0.002688,0.020959,0.232097,0.0517,0.211423,-0.113767,2.01513,0.815958,-0.148668,-0.483016
0.058459,-0.977596,7.529394,-2.001132,0.177723,0.076264,9.020511,1.563046,0.131837,0.021834,-0.007832,0.01535,0.226554,0.045459,0.235364,-0.126734,1.628318,0.843173,-0.724747,-0.775484
-1.038537,-0.333104,7.096678,-2.818912,-0.05926,0.302675,9.131955,0.80093,0.151604,0.030392,-0.015271,0.008561,0.216643,0.033321,0.234111,-0.129771,1.657451,0.210487,-0.431064,-0.319694
-0.929477,-1.310762,6.672193,-2.921746,-0.237719,-0.114892,8.30956,0.646739,0.167012,0.036292,-0.019471,0.005018,0.218093,0.024773,0.226644,-0.127088,1.358656,0.482596,-0.259659,-0.190452
-0.857401,-1.03165,6.713647,-3.32857,-0.237834,0.263577,8.132637,0.456792,0.178649,0.039831,-0.021572,0.004133,0.209766,0.018119,0.234295,-0.133907,0.973248,0.190145,-0.158486,-0.061215
-1.033307,-0.699446,7.366808,-3.746822,-0.893088,-0.15731,7.721906,0.645678,0.188786,0.041008,-0.023483,0.003542,0.198821,0.018129,0.259919,-0.157758,0.692266,0.006538,-0.140879,-0.142839
-1.356399,-0.247542,7.598349,-4.238768,-0.595687,0.034007,8.482234,0.30417,0.195927,0.039825,-0.023673,0.002067,0.184652,0.022491,0.286956,-0.178367,0.480887,-0.136239,0.083688,-0.136041
-1.456689,0.31834,7.509176,-5.227262,-1.012841,0.37246,8.834026,0.378518,0.199695,0.037462,-0.022527,-0.000295,0.17301,0.026754,0.290521,-0.228431,0.261357,-0.31979,0.158512,-0.238069
-0.985795,0.337496,7.348202,-5.324013,-0.893832,-0.005083,8.484568,-0.229521,0.200462,0.03451,-0.020235,-0.003837,0.169641,0.033065,0.297983,-0.259242,-0.04647,-0.190423,0.303624,-0.530556
-0.539121,0.228762,7.330592,-6.898727,-0.357394,0.187446,8.720948,-0.45925,0.198596,0.032739,-0.016989,-0.007675,0.168175,0.028582,0.300167,-0.30267,-0.262807,-0.176736,0.299154,-0.238074
-0.701715,-0.00866599999999992,6.763177,-7.532265,0.059427,-0.378424,7.260321,-1.40699,0.195224,0.031559,-0.012599,-0.010922,0.154697,0.023117,0.28783,-0.331803,-0.358365,-0.122297,0.373774,-0.24488
-0.709697,0.107438,5.871808,-8.134457,-1.3e-05,-0.037874,6.150323,-2.278018,0.191289,0.030085,-0.007638,-0.012693,0.147584,0.019166,0.275064,-0.358206,-0.409989,-0.217504,0.597871,-0.251684
-0.586630999999999,-0.375688,5.438593,-8.674757,3.5e-05,0.113621,5.391347,-2.694473,0.18585,0.028611,-0.001915,-0.013874,0.139681,0.008844,0.255352,-0.375013,-0.514642,-0.108661,0.496541,-0.176859
-0.750415999999999,-0.0325939999999999,4.967968,-8.966169,-0.178484,-0.152219,4.514454,-3.262481,0.180412,0.025956,0.003803,-0.016236,0.130088,0.004022,0.241881,-0.381957,-0.505462,-0.312713,0.491991,-0.088428
-0.733563,-0.111626,4.596897,-8.734242,-0.237812,-0.114441,3.812687,-3.337947,0.174034,0.022416,0.00952,-0.018007,0.115739,-0.000337,0.226395,-0.385335,-0.653381,-0.285482,0.412489,-0.224479
-1.16039,0.172218,3.467593,-8.588561,-0.415863,-0.076888,2.58215,-3.753169,0.166898,0.018286,0.015232,-0.020368,0.100112,-0.004529,0.206931,-0.382413,-0.58856,-0.428334,0.662441,-0.231282
-1.362468,-0.101374,3.095245,-8.895197,-1.009296,0.14944,1.526647,-4.508746,0.16032,0.01386,0.021516,-0.020664,0.080268,-0.008099,0.195149,-0.386811,-0.719676,-0.278698,0.62279,-0.129239
-1.632716,0.724614,2.960886,-9.53693,-0.593163,0.643095,0.76382,-4.620999,0.151664,0.00914,0.02837,-0.020074,0.061146,-0.009317,0.192088,-0.386312,-0.767707,-0.639162,0.566032,0.19049
-1.86486,0.43495,2.827429,-9.241345,0.177823,-0.075626,0.000175,-5.036134,0.141489,0.005008,0.034458,-0.020073,0.034833,-0.008596,0.198063,-0.381562,-0.93405,-0.421535,0.631348,0.10206
-1.990096,-0.05502,3.570745,-8.781732,-0.651492,-0.00013,1.411304,-4.735814,0.131302,0.001468,0.039595,-0.018597,0.007586,-0.007611,0.220288,-0.364967,-1.169982,-0.108675,0.47329,0.061241
-2.877812,0.676818,4.010111,-8.391152,-0.828242,-0.113398,1.294405,-4.129726,0.117327,-0.002072,0.04644,-0.017415,-0.023127,-0.00535,0.244349,-0.341087,-1.019039,-0.387579,0.468807,0.149676
-2.390923,0.444708,4.514655,-7.778862,-2.009234,0.417677,2.354041,-3.828094,0.104092,-0.004432,0.050624,-0.014463,-0.050911,-0.00547,0.263819,-0.298407,-1.517091,-0.237924,0.40761,0.340131
-2.655252,0.67233,4.484406,-6.024413,-1.357348,0.3038,3.296491,-3.222547,0.087244,-0.005317,0.054428,-0.010921,-0.076934,-0.01328,0.2601,-0.218158,-1.545489,-0.45561,0.328697,0.421744
-1.404732,-0.100896,2.659919,-2.90155,-1.178716,-0.415849,4.23919,-2.085564,0.069995,-0.005611,0.05747,-0.006197,-0.074561,-0.039349,0.182789,-0.090153,-1.827364,-0.455622,0.236528,0.401325
2.738044,-1.175584,-1.616121,0.901535,-0.470751,-0.794975,2.473468,-1.022496,0.049683,-0.005905,0.060699,2e-06,0.021835,-0.050981,0.009002,0.076331,-1.856362,-0.088348,0.161848,0.503345
8.186052,-0.865572,-6.691551,4.265028,2.937027,-1.478713,-0.588918,0.113314,0.028576,-0.00679,0.060698,0.004725,0.178514,-0.03564,-0.222025,0.202533,-1.469111,3.6e-05,-0.188262,0.340086
9.566216,0.576452,-6.874063,3.040382,5.282566,-1.709218,-5.533677,0.411173,0.018482,-0.011217,0.055758,0.009447,0.279736,-0.026013,-0.269281,0.147385,-0.211163,-0.510166,-0.625956,0.204034
6.77873,1.070986,-3.026833,-0.98619,6.870125,-1.524585,-11.357157,-0.39252,0.023237,-0.016237,0.050627,0.012104,0.280043,-0.017273,-0.079902,-0.027344,1.10474,-0.551033,-0.118196,-5e-06
2.790807,1.905524,-0.166851,-1.863411,6.173931,-1.300162,-8.359103,-1.4075,0.039969,-0.021551,0.05557,0.007381,0.21527,0.003412,0.111945,-0.112318,1.672364,-0.578317,0.788113,-0.564532
6.548675,-0.656992,0.562915,-3.099893,15.752996,-3.314279,-2.533639,-1.893836,0.03656,-0.013285,0.06791,0.001183,0.150345,0.016516,0.189753,-0.120086,-1.2831,0.775511,1.24158,0.034084
5.699306,2.705398,1.309581,-0.2976,6.282459,-0.988062,0.707774,-0.492692,0.022866,-0.006199,0.079287,-0.00472,0.14334,0.097586,0.21794,-0.087356,-0.741358,0.204076,1.078372,-0.88415
3.030762,3.564778,1.422427,-0.595098,3.228483,0.225545,1.416526,0.263139,0.019629,-0.005904,0.088375,-0.011804,0.108231,0.118817,0.2126,-0.079134,0.035154,0.088426,0.841599,-0.544076
1.430352,3.30356,0.643358,0.132195,2.407177,1.513962,0.354489,0.18847,0.022105,-0.003838,0.100852,-0.020068,0.077517,0.115803,0.208432,-0.063747,0.254534,0.142835,1.023071,-0.612085
2.581778,3.83363,0.128352,0.59854,4.754565,0.302344,0.118307,0.037446,0.01944,-0.001476,0.114444,-0.027741,0.056594,0.149439,0.214862,-0.052221,-0.640694,0.34691,1.191049,-0.60527
3.061629,1.370774,0.638115,0.679479,3.28451,0.721131,0.059121,0.529777,0.009341,0.005904,0.127258,-0.034825,0.034048,0.10828,0.229149,-0.048452,-1.098442,0.850253,0.95458,-0.510077
-0.134984,1.366618,0.0622690000000006,0.598573,2.11026,0.797083,0.237017,0.490851,0.001902,0.010922,0.138364,-0.039843,-0.031348,0.072801,0.231099,-0.041462,-0.514383,0.244876,1.128053,-0.319524
-2.623874,2.643954,0.292532,0.360947,-1.640915,1.399892,-0.177851,-0.604636,-0.001148,0.009741,0.149092,-0.042498,-0.090174,0.085629,0.248616,-0.035657,-0.246018,-0.183657,1.097784,-0.094961
-3.071562,2.56208,0.374306000000001,0.731894,-2.987996,1.663983,0.534538,0.072225,-0.004582,0.009741,0.160378,-0.044266,-0.11521,0.103306,0.258456,-0.040548,-0.400209,0.122435,1.038822,-0.319472
-2.31407,3.256748,0.27346,0.0683609999999999,-3.924023,2.420184,0.416077,0.224312,-0.009164,0.011512,0.171285,-0.044853,-0.100422,0.1305,0.249141,-0.039918,-0.43998,0.156446,0.83647,0.027507
-3.796987,4.29813,-0.321959,-0.177542,-5.444986,2.796299,0.059443,0.151031,-0.013557,0.014759,0.180873,-0.044554,-0.133118,0.172088,0.23074,-0.044012,-0.193824,0.21087,0.784317,0.095546
-5.408135,5.357042,-0.19848,-0.105916,-7.669903,3.777385,0.535814,0.22335,-0.013559,0.016531,0.189889,-0.044551,-0.16482,0.205983,0.231823,-0.043869,0.057,0.163259,0.623415,0.061483
-7.23858,5.816514,-0.488042,0.322145,-8.372864,5.138525,1.6e-05,-0.037864,-0.01318,0.018302,0.19608,-0.044843,-0.219258,0.225791,0.22002,-0.04881,0.012925,0.204078,0.543271,-0.21066
-8.530228,5.993804,-0.399941,-0.03092,-11.359191,5.776098,0.059769,-0.379081,-0.013183,0.020664,0.199828,-0.045432,-0.258679,0.232249,0.209407,-0.04829,-0.031066,0.176873,0.319708,-0.020265
-10.320498,6.2417,-0.194128,0.135413,-13.408901,6.490808,-0.297963,-0.224924,-0.012995,0.02214,0.203014,-0.045726,-0.304103,0.235639,0.209764,-0.040847,0.065859,0.081635,0.181439,-0.006719
-11.953351,6.332326,-0.372856,0.021801,-15.400838,6.561727,0.834768,-0.195677,-0.012233,0.023321,0.204139,-0.045725,-0.349996,0.240748,0.193085,-0.037232,0.065823,0.095242,0.048253,0.095262
-13.915655,6.05307,-0.00612400000000018,0.251323,-17.569398,7.350411,1.7e-05,-0.037867,-0.011091,0.025092,0.204152,-0.043954,-0.402916,0.236839,0.198428,-0.026829,0.10089,0.14967,-0.068488,0.088401
-14.675921,6.457106,-0.145296,0.400181,-20.265336,8.025684,-0.119242,0.038725,-0.009947,0.025683,0.203031,-0.043364,-0.42348,0.241827,0.188305,-0.017021,0.101133,0.013607,-0.111427,0.129197
-15.944486,6.546396,-0.515126,0.454003,-21.556222,8.249542,0.357575,0.111157,-0.008611,0.025978,0.202108,-0.041298,-0.456631,0.245552,0.174324,-0.011169,0.131893,0.020412,-0.089737,0.149611
-16.759223,6.768386,-0.69498,0.568556,-23.258178,8.661689,-0.059534,-0.151094,-0.006895,0.026273,0.200809,-0.039232,-0.477698,0.256875,0.162039,-0.001802,0.140559,0.074837,-0.137135,0.183597
-17.163037,7.009204,-0.606177,0.272787,-23.905357,8.923314,-0.47668,0.116421,-0.005561,0.027159,0.19839,-0.035986,-0.487898,0.263067,0.150779,0.001579,0.140621,0.034018,-0.292049,0.333169
