Time,w_f_0,F_0,N1_0,N2_0,P3_0,T5_0
1.35,1.5827,62.7219305560988,9168.2058235925,14454.4023631708,2654.76064595115,1196.19683563626
1.355,1.5827,59.3279953789077,9164.81188841531,14451.0084279936,2651.36671077396,1192.80290045907
1.36,1.5827,63.9147563914018,9200.20819298456,14477.9200600584,2677.70555390827,1202.02488323817
1.365,1.5827,64.3020218292994,9200.59545842246,14478.3073254963,2678.09281934617,1202.41214867607
1.37,1.5827,61.9675268510851,9198.26096344425,14475.9728305181,2675.75832436796,1200.07765369785
1.375,1.5827,63.2546621871491,9199.54809878031,14477.2599658542,2677.04545970402,1201.36478903392
1.38,1.5827,65.7996091678187,9235.87300409633,14504.2731329475,2701.9674629325,1208.04044133965
1.385,1.5827,62.7761960555217,9232.84959098403,14501.2497198352,2698.9440498202,1205.01702822735
1.39,1.5827,64.4581061030443,9234.53150103156,14502.9316298827,2700.62595986773,1206.69893827488
1.395,1.5827,63.540789850507,9233.61418477902,14502.0143136301,2699.70864361519,1205.78162202234
1.4,1.27782092878868,64.2622619370546,9270.37843341516,14528.7987826019,2723.22439718067,1210.21402082058
1.405,1.27814869715302,67.7195278440987,9273.8356993222,14532.256048509,2726.68166308771,1213.67128672762
1.41,1.27845920552654,66.0359904679115,9272.15216194601,14530.5725111328,2724.99812571153,1211.98774935144
1.415,1.27875243968428,62.8013780555062,9268.91754953361,14527.3378987204,2721.76351329912,1208.75313693903
1.42,1.27902838583314,62.7817547080737,9306.90539256023,14554.8121542011,2728.90070897823,1203.30490502038
1.425,1.27928703061218,62.2962622351246,9306.41990008728,14554.3266617282,2728.41521650528,1202.81941254743
1.43,1.27952836109304,64.9247321984794,9309.04837005064,14556.9551316915,2731.04368646863,1205.44788251078
1.435,1.2797523647802,66.5846470117124,9310.70828486387,14558.6150465047,2732.70360128187,1207.10779732401
1.44,1.27995902961129,63.53110610163,9337.36520639801,14576.4538978861,2733.80862681072,1199.25240402386
1.445,1.28014834395743,63.8679120521203,9337.7020123485,14576.7907038366,2734.14543276121,1199.58920997435
1.45,1.2803202966235,65.6576915524541,9339.49179184883,14578.5804833369,2735.93521226154,1201.37898947469
1.455,1.28047487684843,65.4255959289655,9339.25969622534,14578.3483877135,2735.70311663805,1201.1468938512
1.46,1.28061207430543,65.8795871819267,9362.43908649628,14594.1902267017,2737.75722686141,1197.23244531671
1.465,1.28073187910231,65.4441241168851,9362.00362343123,14593.7547636367,2737.32176379637,1196.79698225167
1.47,1.28083428178167,64.4394285369216,9360.99892785127,14592.7500680567,2736.31706821641,1195.7922866717
1.475,1.28091927332119,64.0645848006885,9360.62408411504,14592.3752243205,2735.94222448017,1195.41744293547
1.48,1.2809868451338,63.801844599237,9377.14081346859,14602.8710263585,2735.09962353998,1191.09711916234
1.485,1.28103698906794,64.6410901307011,9377.98005900006,14603.71027189,2735.93886907144,1191.9363646938
1.49,1.28106969740774,63.4851132855529,9376.82408215491,14602.5542950448,2734.78289222629,1190.78038784865
1.495,1.28108496287322,64.6928811346136,9378.03185000397,14603.7620628939,2735.99066007536,1191.98815569771
1.5,0.773297206577416,63.8042707586254,9388.81460469385,14609.711386613,2732.66928529721,1187.27663634193
1.505,0.77247468671345,63.1821906907439,9388.19252462597,14609.0893065452,2732.04720522933,1186.65455627405
1.51,0.77163470475232,65.1301408209344,9390.14047475616,14611.0372566753,2733.99515535952,1188.60250640424
1.515,0.770777255159313,65.8113723202097,9390.82170625544,14611.7184881746,2734.67638685879,1189.28373790351
1.52,0.769902332836404,67.3987570137488,9400.13813649067,14617.28362784,2705.43331838249,1173.02299270422
1.525,0.769009933122387,65.7434850607117,9398.48286453763,14615.628355887,2703.77804642945,1171.36772075118
1.53,0.768100051792988,62.2890561016551,9395.02843557858,14612.1739269279,2700.3236174704,1167.91329179212
1.535,0.767172685060975,65.0802288328661,9397.81960830979,14614.9650996591,2703.11479020161,1170.70446452334
1.54,0.766227829576249,60.6622633622195,9381.60221121103,14599.4021454332,2661.66695564072,1149.28842897196
1.545,0.765265482425929,63.0932058250536,9384.03315367386,14601.8330878961,2664.09789810355,1151.71937143479
1.55,0.764285641134423,63.2509594307043,9384.19090727952,14601.9908415017,2664.2556517092,1151.87712504044
1.555,0.763288303663495,63.7005039209743,9384.64045176979,14602.440385992,2664.70519619947,1152.32666953071
1.56,0.762273468412309,63.4464477813679,9355.88049315736,14578.3672770854,2622.86004827706,1135.80561651208
1.565,0.761241134217475,63.4322759089262,9355.86632128492,14578.353105213,2622.84587640462,1135.79144463964
1.57,0.760191300353076,62.1558887982811,9354.58993417428,14577.0767181023,2621.56948929398,1134.51505752899
1.575,0.759123966530683,63.5613553667823,9355.99540074278,14578.4821846708,2622.97495586248,1135.92052409749
1.58,0.758039132899369,61.5055204900181,9311.15404893894,14542.051914875,2576.27736222399,1118.40428910905
1.585,0.756936800045697,60.8345356172065,9310.48306406613,14541.3809300022,2575.60637735118,1117.73330423624
1.59,0.755816968993714,61.3761938466205,9311.02472229554,14541.9225882316,2576.14803558059,1118.27496246566
1.595,0.754679641204917,58.9723648426963,9308.62089329162,14539.5187592276,2573.74420657667,1115.87113346173
1.6,0.935721460875811,61.7843661036655,9256.56216380137,14499.3039748808,2530.21747701765,1104.19955501504
1.605,0.934837223933354,60.7076342974481,9255.48543199515,14498.2272430746,2529.14074521144,1103.12282320882
1.61,0.933935497262885,62.4341457484021,9257.2119434461,14499.9537545255,2530.86725666239,1104.84933465978
1.615,0.933016284075244,60.4929601867233,9255.27075788442,14498.0125689638,2528.92607110071,1102.9081490981
1.62,0.932079588018433,56.2335177747267,9185.94699063635,14443.6638792218,2487.10706017724,1090.79884978566
1.625,0.931125413177526,61.060851187371,9190.77432404899,14448.4912126345,2491.93439358989,1095.62618319831
1.63,0.930153764074564,59.7356779028498,9189.44915076447,14447.16603935,2490.60922030537,1094.30100991379
1.635,0.929164645668444,61.7678360324899,9191.48130889411,14449.1981974796,2492.64137843501,1096.33316804343
1.64,0.928158063354797,59.5178201737949,9121.87602761308,14396.0552730923,2454.38402945863,1087.37008815856
1.645,0.927134022965847,57.2773682274768,9119.63557566677,14393.814821146,2452.14357751231,1085.12963621224
1.65,0.926092530770273,57.4522128457674,9119.81042028506,14393.9896657643,2452.3184221306,1085.30448083053
1.655,0.925033593473044,59.5171300632615,9121.87533750255,14396.0545829818,2454.38333934809,1087.36939804802
1.66,0.92395721821526,59.3485049381885,9053.02214347137,14344.8766988695,2419.94071601535,1081.60379551802
1.665,0.922863412573965,57.9322946701316,9051.60593320332,14343.4604886014,2418.52450574729,1080.18758524997
1.67,0.921752184561965,57.9153243274309,9051.58896286062,14343.4435182587,2418.50753540459,1080.17061490727
1.675,0.920623542627622,57.8317271460653,9051.50536567925,14343.3599210774,2418.42393822322,1080.0870177259
1.68,0.919477495654647,56.0742506944444,8980.63314528726,14291.1061894181,2385.04724860291,1076.64084096183
1.685,0.918314052961874,58.8348486885922,8983.39374328141,14293.8667874122,2387.80784659706,1079.40143895598
1.69,0.917133224303031,56.5784111226515,8981.13730571547,14291.6103498463,2385.55140903112,1077.14500139004
1.695,0.915935019866494,56.109881216356,8980.66877580917,14291.14181994,2385.08287912482,1076.67647148375
1.7,1.5827,54.7823849076607,8911.8946184774,14241.1334577934,2355.69081715459,1081.73617326881
1.705,1.5827,57.9140619826789,8915.02629555241,14244.2651348685,2358.82249422961,1084.86785034382
1.71,1.5827,55.6715737379533,8912.78380730769,14242.0226466237,2356.58000598488,1082.6253620991
1.715,1.5827,55.3902830226714,8912.50251659241,14241.7413559084,2356.2987152696,1082.34407138382
1.72,1.5827,55.5390251143124,8849.93744718283,14196.4783561873,2362.31768613926,1109.65636511124
1.725,1.5827,54.912870874832,8849.31129294335,14195.8522019478,2361.69153189978,1109.03021087176
1.73,1.5827,55.6677655042765,8850.0661875728,14196.6070965773,2362.44642652923,1109.78510550121
1.735,1.5827,55.3991149249831,8849.7975369935,14196.338445998,2362.17777594993,1109.51645492191
1.74,1.5827,55.192763331949,8812.97232743897,14170.3726044976,2372.77160455894,1130.30968996577
1.745,1.5827,55.6982936126698,8813.47785771969,14170.8781347783,2373.27713483967,1130.81522024649
1.75,1.5827,57.2401819581975,8815.01974606522,14172.4200231238,2374.81902318519,1132.35710859201
1.755,1.5827,53.4441813027491,8811.22374540977,14168.6240224684,2371.02302252975,1128.56110793657
1.76,1.5827,56.3114954855537,8797.55308694917,14160.7769295899,2388.60580072105,1147.44117200547
1.765,1.5827,54.2881626109904,8795.52975407461,14158.7535967154,2386.58246784649,1145.41783913091
1.77,1.5827,51.1240129327907,8792.36560439641,14155.5894470372,2383.41831816829,1142.25368945271
1.775,1.5827,55.8592982238621,8797.10088968748,14160.3247323282,2388.15360345936,1146.98897474378
1.78,1.5827,57.5433507295474,8797.64737508053,14162.7813355302,2407.59865739681,1160.724101216
1.785,1.5827,57.833458556004,8797.93748290698,14163.0714433567,2407.88876522326,1161.01420904246
1.79,1.5827,57.6873691540445,8797.79139350502,14162.9253539547,2407.7426758213,1160.8681196405
1.795,1.5827,56.9671000425563,8797.07112439353,14162.2050848433,2407.02240670982,1160.14785052901
1.8,1.27356296646324,55.0783615160193,8805.79592562741,14169.8184570935,2425.19925051968,1167.19818500695
1.805,1.27254439492483,58.3604241005169,8809.0779882119,14173.100519678,2428.48131310417,1170.48024759145
1.81,1.27150880118148,55.2779851439517,8805.99554925534,14170.0180807214,2425.39887414761,1167.39780863488
1.815,1.27045620575183,56.4722640897771,8807.18982820116,14171.2123596673,2426.59315309343,1168.59208758071
1.82,1.26938662957954,57.0902818664207,8827.56513190392,14188.1622468069,2433.92098365304,1165.48926120576
1.825,1.26830009403284,55.5742837946115,8826.04913383211,14186.6462487351,2432.40498558123,1163.97326313395
1.83,1.26719662090389,56.4626661451954,8826.93751618269,14187.5346310856,2433.29336793182,1164.86164548453
1.835,1.26607623240833,55.494144770362,8825.96899480786,14186.5661097108,2432.32484655699,1163.8931241097
1.84,1.26493895118466,60.2868286454971,8847.20493329983,14205.0175557789,2442.6934780857,1165.64439819953
1.845,1.2637848002937,55.8013101269228,8842.71941478126,14200.5320372603,2438.20795956713,1161.15887968095
1.85,1.26261380321802,57.1004480151608,8844.01855266949,14201.8311751485,2439.50709745536,1162.45801756919
1.855,1.26142598386133,56.5584745775457,8843.47657923188,14201.2892017109,2438.96512401775,1161.91604413158
1.86,1.26022136654791,56.8380701201872,8857.40358800487,14212.9658947822,2443.81016983932,1159.67184149583
1.865,1.25899997602198,56.9515628257904,8857.51708071048,14213.0793874878,2443.92366254492,1159.78533420144
1.87,1.25776183744709,57.7117674772731,8858.27728536196,14213.8395921393,2444.68386719641,1160.54553885292
1.875,1.2565069764055,58.6674075136273,8859.23292539831,14214.7952321756,2445.63950723276,1161.50117888927
1.88,1.25523541889751,54.6542068704895,8866.47896732646,14220.2431758798,2445.27997948596,1155.35876315525
1.885,1.25394719134085,57.812180783644,8869.63694123962,14223.401149793,2448.43795339911,1158.5167370684
1.89,1.25264232056999,57.9032572945018,8869.72801775047,14223.4922263038,2448.52902990997,1158.60781357926
1.895,1.2513208338355,56.6559344986161,8868.48069495459,14222.2449035079,2447.28170711408,1157.36049078337
1.9,1.08231181907105,54.660781482286,8875.67746342992,14228.0330102576,2448.10736309729,1153.53673911772
1.905,1.08069207278834,60.441637748881,8881.45831969652,14233.8138665242,2453.88821936388,1159.31759538432
1.91,1.07905579478326,56.8018775473513,8877.81855949499,14230.1741063227,2450.24845916235,1155.67783518279
1.915,1.07740301396376,58.7872963629259,8879.80397831056,14232.1595251383,2452.23387797793,1157.66325399836
1.92,1.07573375965036,57.4293723027819,8885.95798576295,14237.2463816065,2444.72187380519,1149.22963238807
1.925,1.07404806157544,58.7019949702369,8887.2306084304,14238.519004274,2445.99449647264,1150.50225505553
1.93,1.07234594988244,57.1132234088346,8885.641836869,14236.9302327126,2444.40572491124,1148.91348349413
1.935,1.07062745512515,57.4494140695337,8885.9780275297,14237.2664233733,2444.74191557194,1149.24967415483
1.94,1.06889260826695,57.9386049773352,8886.94207937588,14238.7653108751,2437.16222046749,1144.10676970791
1.945,1.06714144068,58.0173166104735,8887.02079100902,14238.8440225082,2437.24093210063,1144.18548134105
1.95,1.0653739841445,58.4014188029883,8887.40489320153,14239.2281247007,2437.62503429314,1144.56958353357
1.955,1.06359027084786,56.35835385874,8885.36182825728,14237.1850597565,2435.58196934889,1142.52651858932
1.96,1.0617903333839,58.0335969580054,8881.89023371012,14235.5230666107,2427.66124643178,1139.68030721445
1.965,1.05997420475206,56.9266964310601,8880.78333318317,14234.4161660837,2426.55434590484,1138.5734066875
1.97,1.05814191835654,54.901360028087,8878.7579967802,14232.3908296808,2424.52900950186,1136.54807028453
1.975,1.05629350800551,57.1883256515319,8881.04496240364,14234.6777953042,2426.81597512531,1138.83503590797
1.98,1.05442900791022,58.2875381557925,8872.50834716449,14228.9654145785,2417.10085163885,1136.27306939632
1.985,1.05254845268416,57.990657755925,8872.21146676462,14228.6685341786,2416.80397123899,1135.97618899646
1.99,1.0506518773422,57.6518318000148,8871.87264080871,14228.3297082227,2416.46514528308,1135.63736304055
1.995,1.04873931729972,57.8344383495106,8872.05524735821,14228.5123147722,2416.64775183257,1135.81996959004
2,1.08518381450163,56.9547783375874,8857.95671402507,14218.04565377,2403.98047258592,1131.9487414116
2.005,1.08330006595182,58.5904820383532,8859.59241772584,14219.6813574707,2405.61617628668,1133.58444511236
2.01,1.08140044134172,58.6481460453118,8859.6500817328,14219.7390214777,2405.67384029364,1133.64210911932
2.015,1.07948497767976,55.973808224872,8856.97574391236,14217.0646836573,2402.9995024732,1130.96777129888
2.02,1.07755371237035,55.4959319445222,8840.38892690231,14204.7526910949,2391.82365822197,1129.28738978235
2.025,1.07560668321292,55.8692882548775,8840.76228321267,14205.1260474053,2392.19701453232,1129.6607460927
2.03,1.07364392840102,55.8656377496612,8840.75863270745,14205.1223969001,2392.1933640271,1129.65709558749
2.035,1.07166548652134,54.4306160700128,8839.3236110278,14203.6873752204,2390.75834234746,1128.22207390784
2.04,1.06967139655272,55.9812910933942,8823.72169266717,14192.5752909274,2381.25248827129,1128.70741629584
2.045,1.06766169786523,56.6414020510139,8824.38180362479,14193.235401885,2381.91259922891,1129.36752725346
2.05,1.06563643021914,56.421611081247,8824.16201265502,14193.0156109152,2381.69280825914,1129.14773628369
2.055,1.06359563376396,58.4661993886231,8826.2066009624,14195.0601992226,2383.73739656651,1131.19232459107
2.06,1.06153934903739,55.9790480444955,8805.69375721232,14179.2163446124,2369.87508129043,1127.74120673835
2.065,1.05946761696436,55.9775912768912,8805.69230044471,14179.2148878448,2369.87362452282,1127.73974997075
2.07,1.05738047885599,56.3049236548086,8806.01963282263,14179.5422202227,2370.20095690074,1128.06708234866
2.075,1.05527797640851,54.8589703818601,8804.57367954968,14178.0962669497,2368.75500362779,1126.62112907571
2.08,1.05316015170232,56.3992774083739,8787.34627123606,14165.6898873011,2358.63075376848,1127.27048109664
2.085,1.05102704720081,57.6717436317915,8788.61873745948,14166.9623535246,2359.9032199919,1128.54294732006
2.09,1.04887870574941,56.9835853892041,8787.93057921689,14166.274195282,2359.21506174931,1127.85478907747
2.095,1.04671517057445,57.4674958814044,8788.41448970909,14166.7581057742,2359.69897224151,1128.33869956967
2.1,1.07370820858017,55.371890379661,8766.90870943965,14150.2052268578,2345.67017807101,1125.40264982749
2.105,1.07156054169984,53.5611525906514,8765.09797165064,14148.3944890687,2343.859440282,1123.59191203848
2.11,1.06939781304964,52.7551677996213,8764.29198685961,14147.5885042777,2343.05345549097,1122.78592724745
